id,extroversion,neurotic,agreeable,conscientious,open,TimeSpent
311992,2.8,3.6,1.8,4.4,3.4,1.7
16921,2.6,2.6,3.6,1.6,4.6,2.86
626050,2.4,3.4,2.2,4.4,4.8,1.25
1010805,4.0,3.4,2.0,2.2,3.8,1.66
655843,4.4,4.6,3.0,4.6,3.6,1.65
670455,3.0,2.6,2.4,2.8,4.6,1.66
409250,2.0,3.2,3.0,3.6,4.0,1.85
932777,3.2,3.0,2.8,2.0,3.8,2.15
169757,2.2,3.8,2.6,3.2,3.8,1.64
378260,4.4,3.4,3.0,3.6,3.6,1.47
736151,4.8,3.4,3.4,1.4,4.2,1.66
844423,3.6,3.0,4.2,2.6,2.0,0.85
410870,2.6,3.2,1.8,1.2,3.8,4.28
563547,1.4,3.0,2.6,2.4,3.6,2.89
446494,2.0,2.6,3.2,2.6,2.6,2.65
736829,3.2,3.4,2.2,5.0,3.4,2.59
536790,3.2,3.2,2.8,2.8,3.8,2.08
1004156,4.4,4.0,2.4,2.4,3.2,1.16
601596,2.0,3.4,2.4,2.6,4.0,2.02
869538,3.4,3.6,1.8,3.2,4.2,3.38
323246,1.4,2.6,3.4,4.0,3.0,0.91
902693,3.2,3.4,2.2,4.2,3.8,4.2
391185,2.8,3.6,2.2,3.6,4.2,1.73
872206,4.0,3.2,2.8,2.2,4.8,1.56
990557,4.0,3.8,2.0,4.0,3.4,1.7
957442,1.6,3.4,3.6,4.6,3.8,1.17
217369,1.4,4.2,2.6,1.2,3.6,1.12
1001815,3.2,3.2,2.8,3.4,3.8,4.74
468890,4.0,3.6,1.8,3.0,3.2,1.45
640945,3.0,3.2,2.6,2.8,3.6,1.49
812694,1.2,3.4,3.0,1.6,3.4,1.57
586477,2.6,3.0,2.0,3.8,4.0,1.62
668664,3.6,4.0,2.6,4.0,3.4,1.14
547507,2.6,3.2,2.8,2.8,3.4,1.61
235987,3.8,2.6,1.6,4.4,2.6,4.84
911592,1.0,2.8,2.4,4.0,4.0,1.23
100880,3.6,3.2,2.6,3.6,3.6,2.22
243576,4.4,3.0,3.4,3.8,3.6,2.8
107353,4.2,3.2,2.0,4.2,3.6,1.02
967275,1.4,2.8,2.4,1.2,2.8,2.87
226708,3.6,3.6,1.4,3.0,4.0,2.95
359925,2.6,2.8,3.4,1.6,4.4,1.23
524616,2.2,3.8,1.6,2.6,3.2,1.23
274173,5.0,3.4,3.4,1.8,4.2,1.86
826328,1.4,2.8,3.6,4.6,4.0,1.72
154388,1.2,3.4,3.4,3.6,4.4,2.17
772941,1.2,3.4,3.6,3.8,4.0,1.4
807863,2.2,3.2,2.4,3.6,3.4,2.48
183352,2.8,3.8,1.6,2.8,3.8,1.64
931550,1.4,2.4,2.2,2.8,3.6,2.16
142093,2.2,3.4,3.0,3.0,3.6,2.31
707275,2.4,3.0,3.0,3.8,3.6,1.03
162525,2.6,3.4,4.0,2.6,3.0,2.93
388039,2.6,3.4,3.4,2.6,2.8,2.59
577505,2.2,2.2,1.8,1.4,3.8,1.89
59358,1.8,4.2,4.6,3.4,4.2,1.9
642347,2.6,2.2,3.4,2.8,3.4,2.58
989172,5.0,3.0,1.8,2.6,3.4,1.91
166517,3.4,3.0,2.0,2.6,4.4,1.52
864029,2.8,3.2,2.8,4.0,3.0,1.18
771376,2.4,3.6,3.0,3.0,3.8,2.01
490261,2.4,3.4,4.0,2.6,4.2,1.73
812165,2.0,3.6,2.8,2.8,4.2,1.1
797916,3.8,2.6,2.2,1.8,3.6,1.59
352809,4.0,3.2,3.6,4.8,3.6,1.43
695525,4.0,3.2,3.0,3.8,4.0,2.07
774617,3.2,3.4,2.4,3.8,4.4,1.74
210240,1.4,3.2,4.0,3.6,3.4,2.37
649486,1.2,2.8,2.4,4.2,3.4,3.49
44142,2.4,3.0,2.8,4.2,2.8,1.93
323550,2.6,3.0,2.4,2.8,3.0,2.21
1002913,3.6,3.6,2.6,4.6,3.6,3.31
213373,2.2,3.4,2.6,3.8,3.0,2.56
175106,2.8,2.8,2.4,3.0,3.0,1.78
836240,2.0,3.6,2.8,3.6,3.2,1.83
620811,1.0,3.4,2.6,4.0,4.0,2.01
39625,2.2,2.8,2.0,3.8,3.0,1.28
100740,2.0,3.4,2.2,4.0,4.4,2.26
83799,2.6,3.2,3.6,3.4,4.0,2.55
164744,1.0,3.4,2.0,2.4,3.6,1.54
742093,3.6,2.6,2.2,3.4,2.6,1.78
663104,5.0,3.0,4.2,2.2,3.4,1.41
222587,1.4,3.4,2.4,2.8,3.2,3.66
404586,1.4,3.0,2.2,3.2,3.6,1.26
394116,3.0,2.6,2.2,4.6,3.4,1.3
246188,2.6,3.2,2.0,4.2,3.8,1.6
791196,2.2,2.4,3.0,3.8,3.8,3.42
220760,1.0,2.2,1.8,1.4,3.2,1.12
430911,4.0,4.0,2.6,2.4,3.8,0.89
893714,3.8,3.4,2.8,4.2,3.6,2.55
656580,3.6,3.2,2.8,4.0,4.0,2.28
92015,4.2,3.8,2.0,1.6,3.8,2.16
873041,3.4,3.8,3.8,5.0,3.8,0.96
1006431,3.4,3.6,2.6,4.2,4.4,2.32
402432,3.4,3.2,1.8,3.4,3.2,1.44
914441,2.2,2.4,1.8,4.0,3.4,3.48
133071,1.0,3.4,3.0,2.4,3.4,1.32
791528,3.4,3.4,3.6,3.2,4.0,1.6
845520,3.6,3.2,2.0,2.8,4.4,1.03
675052,4.4,3.8,2.6,3.2,4.0,2.35
29716,1.8,3.2,3.0,1.8,3.2,1.03
430548,4.8,3.8,2.0,2.4,4.6,1.51
979937,3.2,3.4,2.2,3.8,3.6,1.81
396693,2.4,2.2,2.4,3.4,3.4,2.02
938013,3.8,2.8,2.2,3.2,3.8,1.72
208342,4.6,3.2,2.6,3.8,4.2,1.95
877914,3.2,3.4,2.4,4.4,3.8,1.79
334033,3.8,3.8,1.8,3.4,4.0,1.04
490722,4.2,3.6,2.2,3.2,4.4,2.42
188440,3.2,3.0,2.6,3.8,3.6,1.71
37653,4.2,4.0,2.0,3.6,3.0,2.65
349784,2.2,2.6,2.0,3.4,3.6,1.57
402773,4.2,2.6,3.2,5.0,3.4,1.97
161411,3.6,3.2,2.4,2.6,3.6,1.52
520857,3.6,3.8,1.8,4.4,3.8,1.34
510776,3.8,3.2,3.4,3.0,3.2,5.0
195214,2.6,3.6,2.4,3.8,3.4,1.18
538383,3.0,2.8,2.4,3.4,3.0,2.96
471263,4.4,3.8,2.4,2.8,4.4,1.07
840005,1.4,3.0,2.4,2.4,4.2,1.9
429608,4.2,3.2,3.0,4.6,3.2,1.41
354234,3.6,3.6,4.0,3.8,4.2,1.05
463010,2.6,3.0,2.0,4.4,4.0,1.6
352629,2.2,3.6,1.8,3.0,2.4,2.11
836504,3.6,3.8,2.2,2.8,4.2,2.09
358750,4.0,3.2,1.8,3.4,3.8,1.32
859641,3.6,3.2,2.0,2.8,3.6,2.52
192894,2.8,3.6,2.4,3.2,2.8,3.31
946950,3.4,1.8,1.8,2.6,4.2,1.19
114723,1.6,2.8,2.6,1.8,3.6,1.48
555240,2.2,3.0,2.2,2.4,3.2,1.69
420668,1.6,3.2,2.8,2.8,3.4,1.55
917405,1.8,3.2,3.4,3.4,4.0,0.89
294177,2.4,2.2,2.8,3.0,3.6,3.18
934489,4.4,3.6,2.2,4.6,4.6,1.4
922901,3.4,3.4,3.6,3.0,4.4,1.26
987426,3.0,3.6,3.0,2.0,3.0,1.39
785482,2.2,3.2,2.8,3.6,3.6,1.53
306923,4.2,3.4,2.4,4.0,3.2,3.2
455406,2.8,2.8,2.0,3.2,3.4,1.41
13894,1.8,3.4,2.4,2.6,4.0,1.43
924568,2.6,3.0,2.6,3.2,2.8,1.33
632647,1.2,2.0,1.8,2.4,3.2,1.68
974895,4.4,3.2,1.6,3.0,4.4,2.41
803909,2.2,3.6,1.8,4.6,4.4,3.25
638310,2.6,3.4,3.2,3.6,4.0,1.28
229439,4.0,3.4,1.8,2.8,2.6,1.39
459011,2.4,3.6,2.4,3.2,3.6,2.1
177830,2.6,3.4,2.6,4.6,3.0,3.02
788722,2.6,4.0,2.0,3.4,3.8,1.07
46869,2.6,3.8,3.0,3.8,4.0,1.71
234058,1.2,2.8,2.4,2.8,4.0,1.34
671302,3.0,3.0,2.2,1.6,4.2,2.05
457587,3.4,3.0,3.0,2.4,3.2,2.42
328921,1.0,3.8,2.8,4.2,4.0,1.82
633594,2.8,3.2,2.2,2.6,3.6,1.34
892036,4.2,3.4,1.8,4.8,4.2,1.22
149559,2.2,3.4,2.2,3.0,3.8,0.95
488731,1.0,2.2,2.2,4.0,4.2,2.41
156022,1.0,3.0,2.4,4.4,3.8,1.07
583917,2.8,2.4,2.8,3.2,3.2,1.62
72608,2.2,2.8,2.2,2.4,3.2,1.56
800439,2.6,3.6,2.4,2.8,4.2,2.25
53383,2.4,3.6,2.6,4.0,4.0,1.93
603970,2.0,3.6,2.8,2.0,3.8,2.09
744719,2.0,3.6,2.8,2.2,3.0,1.88
524404,3.6,3.6,3.4,1.2,2.4,4.69
346158,3.2,3.0,2.2,3.6,3.6,2.35
37586,3.6,2.4,2.2,2.4,3.2,3.53
546233,3.8,2.6,3.2,1.0,4.2,1.89
32447,4.4,3.0,2.8,2.4,3.8,1.45
212240,2.0,2.8,2.0,4.0,3.4,1.7
931426,1.6,3.0,2.0,2.8,3.2,2.48
569755,1.2,3.2,2.4,4.4,2.4,1.47
324844,2.4,2.0,2.6,1.8,4.0,1.25
680887,2.6,3.6,3.2,2.6,4.0,1.5
425217,3.4,3.0,2.4,2.4,3.6,2.75
750897,3.4,3.8,2.4,1.8,4.0,1.03
548186,1.8,3.6,2.2,3.2,4.2,1.97
443720,1.8,3.0,3.0,1.6,3.6,1.69
985819,4.0,3.0,3.2,2.4,2.4,2.07
136471,2.0,2.4,2.8,3.4,3.6,1.84
999385,4.0,4.0,2.4,2.6,3.8,2.6
501290,1.4,3.6,3.4,4.0,3.4,1.49
16969,3.4,3.0,3.2,3.2,3.0,2.88
866923,2.6,3.2,2.6,4.0,3.2,1.41
227412,3.6,2.4,3.8,4.2,3.8,2.55
152412,2.8,3.0,2.0,4.4,4.0,1.77
433833,2.0,3.4,2.2,3.0,4.2,1.39
599193,2.4,3.2,2.8,4.2,3.8,1.8
804041,1.8,2.8,2.0,2.2,4.0,1.7
947313,3.0,3.4,2.4,2.8,3.2,4.73
673853,4.0,3.4,3.2,1.8,3.6,2.78
269127,3.6,3.8,1.8,4.2,3.6,1.21
539755,4.4,3.0,3.6,4.6,3.4,1.56
375117,1.2,3.8,2.4,4.8,2.6,1.33
169832,3.6,3.0,1.8,2.6,3.6,1.79
840989,2.8,3.4,3.2,3.6,4.2,1.61
419876,2.4,3.4,2.4,3.8,3.6,2.26
146336,2.8,3.2,2.0,4.4,3.2,1.2
21429,1.6,3.0,2.6,2.6,3.4,4.21
600537,4.2,3.0,2.0,4.2,3.8,1.37
563882,2.0,3.6,3.4,3.2,4.4,2.58
958631,2.8,3.6,1.8,4.2,3.8,2.58
742704,3.4,3.8,2.0,3.8,4.4,2.22
657694,2.2,3.8,2.0,5.0,3.0,1.36
927710,4.4,3.0,2.2,3.6,3.2,1.07
167297,4.0,3.2,2.6,1.8,3.2,1.11
896567,4.8,3.6,3.4,3.0,3.8,2.49
989280,2.6,3.4,2.4,3.8,4.6,1.92
150052,2.2,3.4,2.0,3.6,3.8,1.66
599235,2.0,2.8,1.8,3.4,4.2,1.52
619978,2.6,3.0,3.0,3.0,3.8,2.86
357717,2.0,2.8,2.2,1.4,4.0,1.16
355866,4.8,2.6,3.0,1.2,4.0,2.02
67481,1.6,3.4,2.6,3.6,4.0,1.25
665367,1.4,3.8,1.8,3.6,4.0,1.45
779687,2.4,3.4,2.0,2.6,4.8,1.33
785237,2.8,3.0,1.8,4.2,4.0,0.99
768383,3.2,3.6,2.2,3.4,3.6,2.51
469054,3.8,3.4,1.8,4.2,4.2,2.25
909988,2.2,3.2,1.8,3.8,2.2,1.31
110925,2.0,2.6,2.0,2.0,3.8,0.97
512088,3.8,3.2,2.8,3.4,4.2,2.61
162434,2.4,2.8,3.4,3.6,3.8,2.54
833620,3.4,3.4,3.6,3.2,3.4,1.2
457236,4.2,2.8,1.8,2.8,4.0,1.68
472407,2.0,3.0,2.8,1.8,4.4,2.3
734304,3.0,2.0,3.6,3.2,3.6,3.01
737847,1.4,3.2,2.8,3.2,3.6,1.0
414230,1.4,3.6,1.8,3.6,4.2,1.1
443789,2.4,2.6,2.8,2.0,4.0,1.5
630136,4.8,3.8,1.8,3.0,3.6,1.36
126144,1.8,3.8,2.0,4.4,4.2,3.33
498770,3.6,3.4,1.8,2.8,4.4,2.28
257343,4.2,3.6,2.6,3.2,3.4,2.12
74802,2.0,2.8,2.4,2.2,4.2,0.87
665826,2.4,3.2,1.8,1.6,4.0,1.31
51608,3.2,3.0,3.0,3.2,3.4,1.53
672267,4.8,3.4,2.4,1.8,3.8,2.64
438678,1.8,3.8,2.2,2.6,3.4,1.46
677836,1.2,3.6,2.8,3.2,3.8,1.52
18254,2.2,3.4,2.4,4.2,3.4,1.63
196487,1.0,4.0,3.2,2.0,3.6,2.11
373104,1.6,3.0,2.6,4.6,4.2,1.09
177646,3.6,3.4,2.8,1.6,3.4,1.86
589415,4.8,3.6,1.8,3.6,4.2,1.76
118759,2.8,3.4,2.6,2.2,4.2,1.54
338461,3.0,3.6,2.8,3.4,2.8,2.04
410742,3.4,3.0,2.6,2.4,3.6,1.51
819742,1.6,2.6,3.0,3.6,4.0,1.35
742735,2.4,2.8,2.2,2.4,4.2,1.01
286227,3.0,3.2,3.4,2.6,3.2,0.88
350067,2.8,2.0,3.8,2.6,3.6,1.13
606556,4.4,3.4,2.0,5.0,4.2,2.17
600952,4.2,2.4,1.6,3.0,4.0,1.05
667733,1.2,3.8,3.4,4.0,4.2,1.8
665591,1.8,3.2,2.0,3.8,4.6,2.18
552402,3.2,3.6,2.2,4.4,3.0,1.6
520823,2.4,3.4,2.0,1.2,4.2,1.49
422694,3.0,2.8,2.4,3.4,4.4,2.22
980076,4.4,3.4,1.8,4.4,3.0,0.9
159065,1.8,3.0,2.4,2.0,3.6,1.16
834196,2.2,2.8,2.8,2.0,3.6,1.61
379940,3.6,2.8,2.6,1.4,4.2,4.37
182586,1.6,3.8,2.4,4.4,3.6,1.82
1011021,1.8,3.0,2.6,1.8,4.4,2.67
482557,2.0,3.0,3.2,2.0,3.2,0.93
76010,1.6,3.2,1.6,2.2,3.8,1.45
183348,4.4,4.6,1.8,1.8,3.8,1.03
616816,1.6,3.8,2.2,2.6,4.0,2.13
305745,3.8,3.6,1.6,4.6,4.4,1.33
462613,2.4,3.4,3.2,2.4,3.4,3.73
418450,3.8,3.0,2.0,1.4,4.2,1.1
82604,3.2,3.6,2.8,3.2,4.0,0.45
271951,4.6,4.4,3.4,3.8,4.0,1.26
163998,2.2,3.6,3.4,2.0,4.0,1.9
464188,3.4,3.0,2.8,1.2,4.2,1.81
310440,1.4,3.2,2.0,3.6,3.0,2.37
214249,3.4,2.6,3.0,4.0,3.2,1.28
719368,4.0,3.4,2.4,3.6,4.0,1.29
419572,5.0,3.4,3.2,3.2,3.6,2.16
815962,2.0,3.4,2.0,2.8,4.0,1.31
956545,4.8,2.8,2.0,4.4,4.2,1.78
342948,3.2,3.4,2.4,1.8,3.8,1.75
190858,4.2,3.2,2.8,2.6,4.4,3.12
238924,3.6,3.4,3.2,3.6,4.0,2.52
39260,2.4,3.0,2.8,3.2,3.6,1.32
546024,3.8,3.6,3.0,3.4,3.0,1.1
713223,1.0,3.6,2.6,3.0,3.2,1.71
669692,1.8,2.8,1.6,3.4,3.0,1.77
618435,5.0,2.8,1.8,1.8,4.2,2.86
764488,2.6,3.6,2.2,2.8,3.8,1.75
146447,3.2,3.0,2.4,1.2,4.2,1.04
884866,4.0,3.8,2.2,3.2,4.4,2.84
579275,3.8,3.4,2.4,3.8,2.6,1.25
891946,1.8,3.4,3.6,4.6,4.2,2.03
442170,3.0,3.4,2.0,2.8,4.0,1.49
895671,3.4,3.2,3.2,5.0,3.8,2.31
153525,2.2,2.6,2.2,3.4,3.4,1.53
744978,4.2,2.6,2.8,3.4,4.2,1.38
240557,1.0,2.2,3.0,3.4,2.8,2.37
267401,3.2,3.6,3.2,3.8,3.6,2.29
905009,2.8,3.4,1.8,5.0,4.2,2.33
866215,3.0,2.6,2.6,3.2,4.0,3.19
46457,3.0,3.6,1.6,1.2,4.4,1.3
709258,2.6,2.8,3.0,2.8,4.0,3.28
313811,1.8,3.4,3.0,3.2,3.4,0.57
471555,3.0,3.4,2.0,3.8,4.4,3.17
995190,5.0,3.2,3.4,2.6,3.6,2.14
380328,4.4,2.4,2.6,3.4,4.2,0.73
620981,1.6,3.2,3.2,3.4,4.0,1.98
45594,2.8,3.8,2.6,2.2,3.0,1.61
115665,2.4,3.2,2.4,2.2,2.0,1.54
2995,3.4,3.6,3.6,4.2,4.2,1.78
627399,3.8,3.4,3.0,1.4,3.6,2.81
999012,3.8,2.8,2.0,2.2,4.0,1.48
626583,3.2,2.8,2.6,3.2,3.4,2.15
546947,2.6,2.6,2.4,2.6,3.0,2.32
413301,1.8,3.0,2.4,1.8,4.2,1.54
630802,2.8,2.8,2.6,2.6,4.2,1.46
339564,3.6,3.6,3.0,3.6,3.4,3.24
89957,2.6,3.4,2.2,4.6,4.4,2.32
828887,3.4,2.4,2.4,2.2,4.2,2.23
217496,4.2,3.2,3.0,2.6,3.8,2.23
791721,4.2,3.4,2.8,3.6,4.2,1.69
811965,1.8,3.2,2.2,2.8,3.8,2.24
648585,2.2,2.6,1.8,1.8,4.4,1.37
36505,3.2,3.2,2.0,3.4,3.2,3.27
332767,4.2,3.0,2.0,2.4,4.4,1.55
982027,2.4,3.2,2.8,4.8,3.0,2.53
815558,3.4,3.8,2.8,3.4,2.6,4.14
626166,3.8,3.2,3.2,2.2,4.4,2.11
946658,2.6,3.0,1.8,1.6,4.2,2.28
168298,1.8,3.0,2.4,2.6,4.2,1.59
838660,2.4,3.2,2.6,4.6,3.4,0.97
45622,3.2,2.8,3.4,4.6,4.2,1.78
293413,1.8,2.8,2.8,2.0,3.2,2.49
15574,1.2,2.6,3.0,1.4,2.2,1.04
729197,1.6,2.6,3.4,1.8,3.2,1.7
285214,4.2,3.6,3.2,2.8,3.6,1.4
774607,2.4,3.2,2.2,2.4,3.6,1.29
453759,2.8,4.0,2.4,2.6,3.6,2.2
832491,1.6,2.8,3.2,2.2,4.4,1.47
473004,3.4,3.2,3.4,3.4,4.0,2.74
559819,1.4,3.0,1.8,5.0,2.4,1.01
477452,2.2,3.6,3.8,4.2,4.4,1.51
546239,3.4,3.2,3.0,2.6,3.8,2.21
298007,3.0,3.4,2.4,1.8,3.8,1.56
56941,3.0,3.4,2.8,3.4,3.4,1.6
856436,1.6,3.0,2.2,2.0,4.0,1.39
423341,4.4,3.8,2.0,3.6,4.2,1.45
563473,4.2,3.4,2.6,3.6,4.2,0.98
809899,4.2,3.6,1.6,3.4,4.0,1.42
491968,2.0,3.4,1.8,4.2,2.6,2.29
987332,3.8,3.4,2.2,1.4,4.0,1.17
404343,3.0,3.2,2.4,2.6,3.0,1.79
454237,3.6,3.4,2.4,4.2,4.0,1.85
171581,4.0,3.2,2.4,2.6,3.4,2.02
480737,3.4,3.2,2.8,1.4,3.8,1.96
120533,4.6,3.2,1.8,1.4,3.6,2.11
304262,2.4,2.6,2.0,2.4,4.4,1.95
127637,2.8,4.0,2.4,3.6,4.2,3.21
349731,2.8,4.0,2.6,4.2,4.2,1.22
770887,2.2,3.8,3.2,3.4,4.2,4.26
422957,1.2,2.2,1.8,2.4,4.6,1.63
525273,2.4,3.4,2.6,2.8,4.0,1.41
697952,2.0,3.2,2.8,4.8,4.0,1.03
423001,3.0,2.6,3.2,3.0,2.8,1.04
872240,3.6,3.2,2.4,3.8,4.0,2.13
591058,3.2,3.2,3.2,1.2,4.6,2.99
715453,1.8,2.6,2.6,1.2,2.6,1.17
277992,3.6,3.2,2.2,3.0,3.8,4.66
264884,3.0,3.8,2.4,2.8,3.4,0.91
112619,4.2,2.6,3.2,1.8,3.6,2.18
60634,3.0,3.2,3.2,3.2,2.4,1.31
654114,3.4,2.6,2.6,1.8,3.4,1.73
124042,2.0,3.0,2.2,2.4,2.8,4.1
748166,2.8,3.2,2.4,1.4,4.4,2.46
586901,3.2,2.4,2.0,3.0,2.6,1.79
879701,3.2,4.0,3.6,2.0,3.2,2.52
54224,4.0,3.0,2.4,2.6,3.6,1.47
131707,2.8,4.8,2.8,2.8,4.2,2.2
37998,2.0,3.6,1.8,4.2,3.6,3.02
984177,2.6,3.4,2.0,2.0,4.0,1.55
46628,2.2,4.2,4.0,3.6,3.4,1.63
359254,3.8,3.2,3.0,4.6,4.2,1.52
834270,2.0,3.2,2.4,1.8,4.4,2.44
290335,3.4,3.4,2.2,2.4,3.0,1.35
930481,2.2,3.6,3.4,2.0,3.4,4.66
201896,4.6,2.6,2.0,3.0,3.8,1.14
975369,1.4,3.2,1.8,3.6,3.4,1.92
360339,3.6,3.0,2.0,4.0,3.2,2.17
370312,5.0,3.0,4.2,1.0,1.8,1.43
939270,2.8,2.8,2.2,2.0,3.8,2.38
992286,3.4,3.6,2.8,4.4,3.4,2.85
207202,5.0,3.0,2.8,1.4,3.2,1.62
101055,1.6,3.4,1.6,3.2,4.2,1.55
324195,3.4,3.0,2.4,3.4,3.0,1.14
382232,3.6,3.2,2.2,3.2,3.8,2.03
817564,2.8,2.8,2.6,2.0,4.2,4.62
990192,3.6,3.0,2.2,3.6,3.6,1.31
657841,1.4,3.6,2.4,1.0,4.0,1.75
570409,2.0,2.6,2.2,1.0,2.8,1.86
798984,4.0,3.8,2.0,3.0,3.6,2.37
359569,2.8,3.8,3.2,2.6,4.2,1.76
922689,4.0,3.4,3.0,2.0,4.0,0.82
835187,2.4,3.6,1.6,1.6,3.6,3.03
155280,3.0,3.4,3.4,1.2,3.4,1.15
750267,2.4,3.2,3.6,1.6,4.2,0.93
995833,3.4,2.8,1.8,3.6,4.0,1.99
571639,2.0,2.6,3.0,1.0,2.2,2.05
904848,2.0,3.4,2.4,2.0,4.2,1.29
129184,1.6,3.6,2.8,3.4,3.6,2.03
438010,4.4,3.2,2.0,2.6,4.2,2.0
15193,2.6,3.6,1.6,3.4,4.0,2.14
745364,1.4,3.8,2.2,2.8,4.0,4.49
271087,4.2,2.6,1.8,4.4,3.8,1.65
743246,4.6,3.2,3.2,1.2,3.8,1.06
363640,2.2,3.0,3.0,3.2,3.6,1.42
796039,3.0,3.2,2.4,2.8,3.6,2.22
486699,3.6,2.2,3.8,1.8,2.4,1.29
706009,2.6,4.0,2.2,1.8,3.0,1.45
390182,3.6,4.0,3.2,3.4,3.8,1.88
595938,2.6,3.8,2.2,3.4,3.0,2.75
715952,4.4,3.4,2.2,3.0,3.4,4.28
886623,3.0,3.0,2.0,3.2,4.0,1.18
786696,4.2,2.8,2.8,1.4,4.2,1.25
231357,4.6,3.8,2.8,1.8,4.4,3.84
474899,2.8,3.0,3.2,3.0,3.2,2.31
806926,4.0,3.4,3.0,3.2,3.8,1.23
780228,3.4,2.8,3.0,2.2,4.0,1.37
467917,2.4,3.6,2.8,2.0,2.4,3.35
639497,4.6,3.6,3.4,4.2,3.2,1.49
994163,2.6,4.0,2.6,3.4,4.0,1.38
1013158,4.4,3.2,3.0,4.6,3.8,1.45
346246,1.6,2.6,3.0,1.6,4.2,2.6
978961,3.2,3.2,1.8,1.6,4.2,1.39
986645,3.6,2.8,2.2,2.6,4.2,2.09
712721,4.6,3.6,2.6,3.0,4.2,0.96
36180,2.2,4.0,3.4,4.6,4.2,1.78
954908,2.6,3.0,3.0,4.0,3.8,2.0
591002,2.0,3.6,2.4,4.0,3.8,3.54
502152,1.4,3.6,3.0,3.2,4.2,2.22
700231,2.2,3.6,1.8,2.0,4.2,1.99
939658,4.0,3.2,2.6,1.8,3.6,1.35
689570,2.4,2.8,3.0,3.2,3.8,1.88
737555,2.6,2.8,3.2,1.6,3.6,1.07
303148,3.4,3.8,3.8,5.0,4.4,2.19
847255,3.0,3.2,1.6,4.4,4.6,1.67
630867,3.4,2.2,2.6,2.6,3.0,4.97
11410,3.0,3.0,3.2,2.8,4.2,3.08
303772,1.6,3.2,3.6,1.4,4.0,0.66
879470,4.0,3.6,2.0,4.2,3.2,2.95
812007,3.6,3.2,3.2,4.8,4.0,2.28
626762,3.4,3.4,4.0,1.4,4.2,1.33
24278,3.0,2.6,1.6,3.6,4.2,2.91
511461,4.2,3.0,2.2,3.0,4.2,1.55
403005,5.0,3.2,2.6,2.8,4.2,1.13
99050,2.2,3.2,2.6,2.2,2.8,1.92
834572,2.2,3.0,2.8,2.6,4.4,1.45
642462,2.8,3.2,2.4,3.6,3.6,2.53
529983,3.4,3.2,2.2,4.2,4.0,4.7
480162,4.2,3.2,2.2,2.8,3.4,1.2
820443,1.4,2.6,2.6,2.0,3.8,1.28
702300,4.2,4.2,2.6,3.6,4.0,1.65
477295,1.4,3.4,2.8,3.8,3.6,1.63
135598,1.4,3.0,2.0,3.4,3.2,1.56
372194,1.4,3.2,3.0,2.2,3.8,1.1
185331,3.4,2.6,3.6,3.8,4.2,2.36
884881,2.4,3.8,2.6,5.0,3.0,1.86
875766,2.0,4.0,2.8,3.8,3.4,2.41
127460,1.6,2.8,2.8,2.2,3.6,1.17
127636,4.6,2.6,2.0,4.4,4.2,2.0
348267,2.0,3.2,2.2,3.2,3.6,1.78
617713,3.0,3.0,1.8,2.0,4.2,1.45
192755,3.4,3.4,2.0,4.6,3.8,1.86
698611,2.4,2.6,2.6,1.4,2.6,1.89
650523,1.6,2.8,2.6,2.6,2.4,1.88
609168,2.8,3.2,2.8,2.4,4.2,1.42
694070,1.8,2.2,2.4,2.6,3.0,2.61
329775,3.0,3.4,2.2,3.0,4.2,1.16
494047,1.2,2.6,3.0,2.4,4.0,2.57
781517,4.0,2.8,2.6,1.2,4.2,0.81
454837,1.2,2.8,1.8,1.8,4.0,1.2
651949,1.4,2.6,3.0,3.4,2.4,2.3
897684,1.0,3.6,3.4,3.0,4.4,1.31
285645,2.6,2.6,4.0,2.0,4.0,2.45
662451,4.2,3.6,2.6,4.6,4.2,2.19
658519,4.0,3.4,1.8,4.0,4.2,3.71
682917,3.2,3.4,1.8,4.4,3.8,2.48
351004,1.4,3.0,2.2,3.0,3.0,2.35
84705,3.2,3.6,2.2,5.0,4.2,1.6
749660,3.0,3.8,2.4,2.2,4.2,2.65
242902,1.0,3.0,2.8,4.6,4.0,1.1
666014,1.0,2.6,2.4,4.4,4.4,0.73
202789,3.2,4.0,2.0,4.2,3.2,2.42
43565,3.2,3.4,2.6,2.6,2.8,2.53
925644,3.6,3.2,2.0,4.4,3.2,1.88
557520,3.8,3.8,1.8,1.8,4.0,1.46
757981,2.6,3.6,3.4,2.6,3.4,4.33
80878,4.2,3.4,2.6,4.4,3.4,2.2
918263,2.8,3.8,3.6,3.8,3.0,2.02
943425,2.4,3.0,3.4,1.2,4.2,1.92
575163,2.0,2.2,3.2,1.8,3.4,1.62
470911,4.8,3.2,3.4,2.2,3.6,2.01
399533,2.4,3.4,3.6,4.6,3.6,1.39
233291,2.4,1.8,1.8,2.2,4.0,1.66
795007,3.6,2.8,1.8,3.2,4.2,2.82
423293,2.6,3.4,2.8,4.0,4.4,1.64
736720,1.4,3.0,3.4,2.0,3.2,2.56
613831,1.4,3.8,2.8,3.6,4.2,3.94
509514,1.4,3.0,2.2,2.2,3.0,2.15
962774,3.4,4.0,2.0,2.6,3.0,1.97
403132,2.6,3.2,2.8,4.0,3.2,1.18
865691,3.4,2.6,2.6,3.2,4.4,4.75
948342,2.2,3.0,2.4,4.0,4.6,1.5
